,material_id,formula_pretty,nsites,crystal_system,formation_energy_per_atom,volume,density,band_gap,A_ions,B_ions,C_ions,Tolerance_factor,Octahedral_factor
5576,mp-1113420,Cs2EuAuCl6,10,Cubic,-1.957689308,324.4111242,4.235455193,0.0,Cs,Eu; Au,Cl,0.8789705314395687,0.6400552486187846
5577,mp-1113553,Cs2GaAgBr6,10,Cubic,-1.425489124,331.6315819,4.620756528,0.0551,Cs,Ga; Ag,Br,0.9544077468387846,0.451530612244898
5578,mp-1113623,Cs2GaAgCl6,10,Cubic,-1.704047941,283.96694,3.83676024,1.2972,Cs,Ga; Ag,Cl,0.9681721790643265,0.4889502762430939
5579,mp-1113583,Cs2GaAgF6,10,Cubic,-2.688667715,180.0470288,5.140723876,2.7308,Cs,Ga; Ag,F,1.0247461704780214,0.6654135338345865
5580,mp-1113594,Cs2GaAgI6,10,Cubic,-1.031025851,410.1859893,4.877459369,0.0,Cs,Ga; Ag,I,0.9351687738220791,0.4022727272727272
5581,mp-1113416,Cs2GaAuBr6,10,Cubic,-1.332175689,329.2564441,5.103438822,0.0,Cs,Ga; Au,Br,0.9188798780901327,0.5076530612244898
5582,mp-1113218,Cs2GaAuCl6,10,Cubic,-1.579664934,282.4555457,4.381094321,0.0,Cs,Ga; Au,Cl,0.9302046426304313,0.5497237569060774
5583,mp-1112947,Cs2GaAuF6,10,Cubic,-2.508960636,183.6138234,5.846637049,0.9632,Cs,Ga; Au,F,0.9762635559607815,0.7481203007518797
5584,mp-1112925,Cs2GaAuI6,10,Cubic,-0.98362473,407.1345432,5.277412234,0.0,Cs,Ga; Au,I,0.9029720398250746,0.45227272727272727
5585,mp-1113185,Cs2GaCuCl6,10,Cubic,-1.648100148,261.5594717,3.884066264,0.0,Cs,Ga; Cu,Cl,1.0416063962388664,0.3839779005524862
5586,mp-1113302,Cs2GaHgBr6,10,Cubic,-1.417699021,350.1587015,4.815979043,0.0,Cs,Ga; Hg,Br,0.9477452145746394,0.46173469387755106
5587,mp-1113202,Cs2GaHgCl6,10,Cubic,-1.668577994,303.1962848,4.101241665,0.0,Cs,Ga; Hg,Cl,0.9610401556458049,0.5
5588,mp-1113098,Cs2GaHgF6,10,Cubic,-2.626930774,194.2893996,5.556351676,0.0,Cs,Ga; Hg,F,1.0155761823753098,0.6804511278195489
5589,mp-1112903,Cs2GaHgI6,10,Cubic,-1.050969017,430.1672459,5.008827818,0.0,Cs,Ga; Hg,I,0.9291451424286999,0.4113636363636363
5590,mp-1113592,Cs2GdAgCl6,10,Cubic,-2.209648464,324.7653876,3.802298875,0.0,Cs,Gd; Ag,Cl,0.9142340653743378,0.5767955801104973
5591,mp-1112633,Cs2GdAuCl6,10,Cubic,-1.911720819,325.7414366,4.245104352,1.5111,Cs,Gd; Au,Cl,0.880305000869892,0.6375690607734806
5592,mp-1112911,Cs2HgAsBr6,10,Cubic,-1.303123572,364.1979105,4.654033968,0.0,Cs,Hg; As,Br,0.9544077468387846,0.451530612244898
5593,mp-1112907,Cs2HgAsCl6,10,Cubic,-1.521420807,319.4612728,3.919453846,0.0,Cs,Hg; As,Cl,0.9681721790643265,0.4889502762430939
5594,mp-1112603,Cs2HgAsF6,10,Cubic,-2.409626452,225.1966626,4.832099627,0.0,Cs,Hg; As,F,1.0247461704780214,0.6654135338345865
5595,mp-1112908,Cs2HgAsI6,10,Cubic,-0.980248598,441.2471502,4.902617831,0.0,Cs,Hg; As,I,0.9351687738220791,0.4022727272727272
5596,mp-1113305,Cs2HgAuBr6,10,Cubic,-1.220187976,348.2311559,5.449397199,0.0,Cs,Hg; Au,Br,0.9111711542806518,0.5204081632653061
5597,mp-1112640,Cs2HgAuF6,10,Cubic,-2.048917743,198.1140425,6.515606529,0.0,Cs,Hg; Au,F,0.9658777734505605,0.7669172932330827
5598,mp-1112905,Cs2HgBiBr6,10,Cubic,-1.424555968,405.6439224,4.727297059,0.0,Cs,Hg; Bi,Br,0.8844592963375707,0.5663265306122448
5599,mp-1112906,Cs2HgBiCl6,10,Cubic,-1.644076555,356.2599179,4.139459745,0.0,Cs,Hg; Bi,Cl,0.8935698707460138,0.6132596685082872
5600,mp-1113179,Cs2HgBiF6,10,Cubic,-2.503262835,234.8144341,5.582206175,0.0,Cs,Hg; Bi,F,0.9302511342659088,0.8345864661654134
5601,mp-1113303,Cs2HgBiI6,10,Cubic,-1.077058503,488.5754497,4.883331781,0.0,Cs,Hg; Bi,I,0.8715998994686145,0.5045454545454544
5602,mp-1112948,Cs2HgIrF6,10,Cubic,-2.168490521,223.6547831,5.736279303,0.0,Cs,Hg; Ir,F,1.0021248422113984,0.7030075187969925
5603,mp-1113177,Cs2HgMoF6,10,Cubic,-2.528273312,250.6009355,4.481525904,0.0,Cs,Hg; Mo,F,0.9999175187704041,0.706766917293233
5604,mp-1079232,Cs2HgPdCl6,10,Tetragonal,-1.526006542,323.6606207,4.030203103,0.9921,Cs,Hg; Pd,Cl,0.9368847477839714,0.5386740331491713
5605,mp-1112589,Cs2HgPdF6,10,Cubic,-2.154407088,190.1113715,5.998994297,0.0,Cs,Hg; Pd,F,0.984734389418142,0.7330827067669172
5606,mp-1113296,Cs2HgSbBr6,10,Cubic,-1.385599258,395.6402154,4.480753904,0.0,Cs,Hg; Sb,Br,0.9251414104791625,0.49744897959183676
5607,mp-1112902,Cs2HgSbCl6,10,Cubic,-1.605228663,348.8082629,3.812669736,0.0,Cs,Hg; Sb,Cl,0.9368847477839714,0.5386740331491713
5608,mp-1112957,Cs2HgSbF6,10,Cubic,-2.513057586,245.5183502,4.748930993,0.0,Cs,Hg; Sb,F,0.984734389418142,0.7330827067669172
5609,mp-1113295,Cs2HgSbI6,10,Cubic,-1.042406648,474.6934163,4.721032696,0.0,Cs,Hg; Sb,I,0.9086600526743664,0.4431818181818181
5612,mp-1113554,Cs2InAgBr6,10,Cubic,-1.472874407,353.4943839,4.546807189,0.2556,Cs,In; Ag,Br,0.9251414104791625,0.49744897959183676
5613,mp-1096926,Cs2InAgCl6,10,Cubic,-1.73909538,304.580828,3.822942769,1.3421,Cs,In; Ag,Cl,0.9368847477839714,0.5386740331491713
5614,mp-1113588,Cs2InAgF6,10,Cubic,-2.632801038,197.8535273,5.05653896,2.1888,Cs,In; Ag,F,0.984734389418142,0.7330827067669172
5615,mp-1113565,Cs2InAgI6,10,Cubic,-1.084367895,435.0844479,4.770447474,0.0,Cs,In; Ag,I,0.9086600526743664,0.4431818181818181
5620,mp-1112924,Cs2InAuBr6,10,Cubic,-1.374380666,350.9458864,5.001403911,0.0,Cs,In; Au,Br,0.8917208669150548,0.5535714285714286
5621,mp-1112620,Cs2InAuCl6,10,Cubic,-1.446286304,301.9894479,4.34566971,0.0,Cs,In; Au,Cl,0.9012863635849259,0.5994475138121547
5622,mp-1112611,Cs2InAuF6,10,Cubic,-2.409391365,189.9513345,6.045787437,0.6895,Cs,In; Au,F,0.9398810631920569,0.8157894736842105
5623,mp-1113414,Cs2InAuI6,10,Cubic,-1.023982196,430.3986148,5.166138439,0.0,Cs,In; Au,I,0.8782330798298672,0.4931818181818181
5625,mp-1323850,Ca2SnWO6,20,Monoclinic,-2.578056634,279.9304333,5.679297011,1.476,Ca,Sn; W,O,0.9337217255186218,0.4821428571428572
5626,mp-1386257,Ca2SnWO6,10,Triclinic,3.152868935,130.9165421,6.071838012,0.0,Ca,Sn; W,O,0.9337217255186218,0.4821428571428572
5627,mp-1875676,Ca2SnWO6,10,Triclinic,-2.615438878,130.9165726,6.071836595,2.047,Ca,Sn; W,O,0.9337217255186218,0.4821428571428572
5628,mp-1346992,Ca2TaAgO6,20,Monoclinic,-2.68318282,266.3550507,5.797512184,0.4497,Ca,Ta; Ag,O,0.9248079142964871,0.4964285714285715
5629,mp-1372882,Ca2TaBiO6,20,Monoclinic,-2.935634392,280.900903,6.692745191,1.7982,Ca,Ta; Bi,O,0.9053610189024022,0.5285714285714286
5630,mp-1377373,Ca2TaCoO6,20,Monoclinic,-2.88907456,239.3550028,5.77251221,0.3612,Ca,Ta; Co,O,0.9663204890030626,0.43214285714285716
5631,mp-1214103,Ca2TaCrO6,40,Monoclinic,-3.233319104,477.1088044,5.695309034,2.7922,Ca,Ta; Cr,O,0.9663204890030626,0.43214285714285716
5632,mp-1345721,Ca2TaCrO6,40,Monoclinic,-3.210163765,478.3920733,5.68003158,2.6352,Ca,Ta; Cr,O,0.9663204890030626,0.43214285714285716
5633,mp-1346599,Ca2TaCuO6,20,Monoclinic,-2.768661807,239.6166409,5.830142503,0.0,Ca,Ta; Cu,O,0.9736043117844926,0.4214285714285715
5634,mp-1341944,Ca2TaFeO6,20,Monoclinic,-3.035638444,242.1117467,5.664423797,1.2064,Ca,Ta; Fe,O,0.9532460420423815,0.45178571428571435
5635,mp-1214135,Ca2TaInO6,20,Monoclinic,-3.11197243,257.9302186,6.076362392,0.0,Ca,Ta; In,O,0.9139021605901604,0.5142857142857143
5636,mp-558810,Ca2TaMnO6,40,Monoclinic,-3.113065681,487.623828,5.612570152,0.0,Ca,Ta; Mn,O,0.9663204890030626,0.43214285714285716
5637,mp-1366540,Ca2TaMoO6,20,Monoclinic,-3.083761083,255.1893717,5.895943705,1.4283,Ca,Ta; Mo,O,0.9382433803637484,0.47500000000000003
5638,mp-1367927,Ca2TaNiO6,20,Monoclinic,-2.771806546,237.4919783,5.814441854,0.0,Ca,Ta; Ni,O,0.9785215052783537,0.41428571428571437
5639,mp-1343823,Ca2TaSbO6,20,Monoclinic,-2.930426582,272.20951,5.842310229,0.8163,Ca,Ta; Sb,O,0.9405206701219129,0.4714285714285714
5640,mp-1331696,Ca2TaSnO6,20,Monoclinic,-2.989977827,267.2676719,5.912436417,0.0,Ca,Ta; Sn,O,0.9292434438614582,0.4892857142857144
5641,mp-1373655,Ca2TaTiO6,20,Monoclinic,-3.44584108,241.4425574,5.570384909,0.0,Ca,Ta; Ti,O,0.9485789867569842,0.4589285714285715
5642,mp-1373426,Ca2TaVO6,20,Monoclinic,-3.254614707,241.7103317,5.606457215,0.4315,Ca,Ta; V,O,0.9544199903700199,0.45
5643,mp-1367958,Ca2TaWO6,20,Monoclinic,-3.03421971,256.1699893,7.012940667,2.1053,Ca,Ta; W,O,0.9359770920053818,0.47857142857142854
5644,mp-1372505,Ca2TaWO6,20,Monoclinic,-3.008607807,256.4041056,7.006537321,0.0,Ca,Ta; W,O,0.9359770920053818,0.47857142857142854
5645,mp-1443834,Ca2TaWO6,10,Trigonal,-3.005708997,130.2017919,6.89892554,2.2589,Ca,Ta; W,O,0.9359770920053818,0.47857142857142854
5646,mp-1517296,Ca2TbFeO6,10,Cubic,-2.578154161,131.1688613,4.948907018,0.3616,Ca,Tb; Fe,O,0.9348480484685839,0.48035714285714287
5647,mp-1520076,Ca2TbNiO6,10,Cubic,-2.357294277,128.587962,5.085020152,0.0,Ca,Tb; Ni,O,0.9591448418074952,0.4428571428571429
5648,mp-1516823,Ca2TbSbO6,10,Cubic,-2.919182154,145.0890136,5.228493269,3.1758,Ca,Tb; Sb,O,0.896355577354217,0.5439285714285715
5649,mp-1047738,Ca2TeWO6,10,Triclinic,-2.423080995,163.6213568,4.9484141,1.5349,Ca,Te; W,O,0.8747054539282801,0.5821428571428572
5650,mp-1370620,Ca2TeWO6,20,Monoclinic,-2.336015432,280.9536597,5.763699463,0.2228,Ca,Te; W,O,0.8747054539282801,0.5821428571428572
5651,mp-1227758,Ca2TiCrO6,20,Monoclinic,-3.089886918,224.0594646,4.091186432,1.1492,Ca,Ti; Cr,O,0.9451085758298245,0.46428571428571436
5652,mp-1340170,Ca2TiIrO6,20,Monoclinic,-2.811912284,232.6163179,5.942633855,0.0,Ca,Ti; Ir,O,0.9591448418074952,0.4428571428571429
5653,mp-1080507,Ca2TiMnO6,40,Tetragonal,-3.025512895,444.2886869,4.170439167,0.875,Ca,Ti; Mn,O,0.9847382873957511,0.40535714285714286
5654,mp-1227706,Ca2TiMnO6,40,Monoclinic,-3.0405074,444.4966315,4.168488151,1.947,Ca,Ti; Mn,O,0.9847382873957511,0.40535714285714286
5655,mp-1227718,Ca2TiRuO6,20,Monoclinic,-2.888462366,232.4406014,4.644830942,0.0,Ca,Ti; Ru,O,0.9603333732099827,0.44107142857142856
5656,mp-1346697,Ca2TiSbO6,20,Monoclinic,-2.960167002,250.3134541,4.587689496,0.0,Ca,Ti; Sb,O,0.9520749781086685,0.4535714285714286
5657,mp-1518173,Ca2TiSbO6,10,Cubic,-2.812069091,131.0819698,4.380314112,0.0,Ca,Ti; Sb,O,0.9520749781086685,0.4535714285714286
5658,mp-9413,Ca2TiSiO6,10,Cubic,-3.397758357,104.954647,3.988675561,2.3708,Ca,Ti; Si,O,1.0183824338770777,0.35892857142857143
5659,mp-1367801,Ca2TiWO6,20,Monoclinic,-3.082048992,241.4364092,5.610309312,0.3989,Ca,Ti; W,O,0.9096115401179062,0.5214285714285715
5660,mp-1384639,Ca2TiWO6,10,Monoclinic,-2.981429427,126.7877605,5.341733813,0.0,Ca,Ti; W,O,0.9096115401179062,0.5214285714285715
5661,mp-1518804,Ca2VBiO6,10,Cubic,-2.361615005,141.9460318,5.101364242,0.6406,Ca,V; Bi,O,0.9226059906910192,0.5
5662,mp-554381,Ca2VBiO6,20,Orthorhombic,-2.747112327,305.3363772,4.743086414,3.0979,Ca,V; Bi,O,0.9226059906910192,0.5
5663,mp-1379764,Ca2VIrO6,20,Monoclinic,-2.484801397,227.4045942,6.123729672,0.4312,Ca,V; Ir,O,0.9663204890030626,0.43214285714285716
5664,mp-1227834,Ca2VMoO6,20,Monoclinic,-2.724169687,237.715784,4.513039914,0.6962,Ca,V; Mo,O,0.9270203734215983,0.4928571428571428
5665,mp-1372414,Ca2VSbO6,20,Monoclinic,-2.732772291,242.8291818,4.771136033,0.0,Ca,V; Sb,O,0.9591448418074952,0.4428571428571429
5666,mp-1519488,Ca2VSbO6,10,Cubic,-2.420311886,131.35648,4.410026286,0.0,Ca,V; Sb,O,0.9591448418074952,0.4428571428571429
5667,mp-1047139,Ca2VWO6,10,Triclinic,-2.789545173,123.5873427,5.521372819,0.8829,Ca,V; W,O,0.9248079142964871,0.4964285714285715
5668,mp-1274301,Ca2VWO6,20,Monoclinic,-2.792579094,248.2312265,5.497872321,1.021,Ca,V; W,O,0.9248079142964871,0.4964285714285715
5669,mp-1296431,Ca2VWO6,20,Monoclinic,-2.813788074,245.8292109,5.551592442,0.0,Ca,V; W,O,0.9248079142964871,0.4964285714285715
5670,mp-1518059,Ca2YBiO6,20,Tetragonal,-2.733773193,295.1249203,5.33441701,1.7424,Ca,Y; Bi,O,0.8688217849556683,0.592857142857143
5671,mp-1518070,Ca2YBiO6,10,Cubic,-2.591262176,155.2546491,5.070119975,2.1221,Ca,Y; Bi,O,0.8688217849556683,0.592857142857143
5672,mp-1214116,Ca2YNbO6,20,Monoclinic,-3.473918147,270.7892699,4.390234908,3.3203,Ca,Y; Nb,O,0.8928445071203412,0.55
5673,mp-1521637,Ca2ZrFeO6,10,Cubic,-2.799852335,127.1153219,4.222321542,0.0,Ca,Zr; Fe,O,0.9439574082587773,0.4660714285714286
5674,mp-1517008,Ca2ZrNbO6,10,Cubic,-3.253079747,138.416851,4.322187846,0.0,Ca,Zr; Nb,O,0.9226059906910192,0.5
5675,mp-1518540,Ca2ZrSnO6,10,Cubic,-3.007991103,138.9976562,4.612391086,3.5577,Ca,Zr; Sn,O,0.9204145275302329,0.5035714285714286
5676,mp-1518628,Ca2ZrTiO6,10,Cubic,-3.47944129,130.2880525,4.017820294,2.3933,Ca,Zr; Ti,O,0.9393806450672195,0.47321428571428575
5830,mp-556653,Cd2BiAsO6,20,Orthorhombic,-1.648871223,297.8621853,6.742459421,2.0584,Cd,Bi; As,O,0.8933610149256613,0.5321428571428571
5839,mp-1227428,Ce2VFeO6,20,Monoclinic,-3.064291228,248.8604375,6.445902927,0.0,Ce,V; Fe,O,0.9281305774616242,0.4910714285714286
5872,mp-1113578,Cs2AgAsBr6,10,Cubic,-1.322267521,329.5238875,4.676508545,1.1161,Cs,Ag; As,Br,0.9611646158429529,0.4413265306122449
5873,mp-1113543,Cs2AgAsCl6,10,Cubic,-1.561124366,295.7592497,3.712971088,1.5886,Cs,Ag; As,Cl,0.9754108495620039,0.47790055248618785
5874,mp-1114305,Cs2AgAsF6,10,Cubic,-2.433482207,194.3686504,4.806353989,2.4428,Cs,Ag; As,F,1.034083265425429,0.650375939849624
5878,mp-1113481,Cs2InCuBr6,10,Cubic,-1.425134509,326.9222699,4.691243769,0.0,Cs,In; Cu,Br,0.9891766993647876,0.4005102040816327
5879,mp-1112609,Cs2InCuCl6,10,Cubic,-1.535049824,276.8307707,3.940300158,0.0,Cs,In; Cu,Cl,1.0054813189126628,0.43370165745856354
5880,mp-1113106,Cs2InCuF6,10,Cubic,-2.570623658,178.8347674,5.182746833,0.0917,Cs,In; Cu,F,1.0731975260561784,0.5902255639097744
5885,mp-1113300,Cs2InHgBr6,10,Cubic,-1.455149464,374.2596279,4.705928308,0.0,Cs,In; Hg,Br,0.9188798780901327,0.5076530612244898
5886,mp-1112904,Cs2InHgCl6,10,Cubic,-1.695231017,325.446092,4.050942008,0.0,Cs,In; Hg,Cl,0.9302046426304313,0.5497237569060773
5887,mp-1113143,Cs2InHgF6,10,Cubic,-2.569598614,209.0834549,5.521346685,0.0,Cs,In; Hg,F,0.9762635559607815,0.7481203007518796
5888,mp-1112901,Cs2InHgI6,10,Cubic,-1.092497671,458.322986,4.864507662,0.0,Cs,In; Hg,I,0.9029720398250746,0.4522727272727272
5893,mp-13687,Cs2KAgF6,10,Cubic,-2.39589611,208.1176689,4.202999936,0.6371,Cs,K; Ag,F,0.947729756830404,0.800751879699248
5894,mp-1113061,Cs2KAlBr6,10,Cubic,-1.843999177,375.1334353,3.591308314,3.2314,Cs,K; Al,Br,0.9306906734383349,0.4885204081632653
5895,mp-1113059,Cs2KAlCl6,10,Cubic,-2.194529312,315.5397059,2.866023122,4.6198,Cs,K; Al,Cl,0.9428090415820632,0.5290055248618785
5896,mp-1113092,Cs2KAlF6,10,Cubic,-3.423887092,184.888767,4.004586648,6.6738,Cs,K; Al,F,0.9922678765503027,0.7199248120300752
5897,mp-1113057,Cs2KAlI6,10,Cubic,-1.364546215,474.5473772,3.82574346,1.7447,Cs,K; Al,I,0.9136961733146837,0.4352272727272727
5898,mp-1112792,Cs2KAsBr6,10,Cubic,-1.578519398,398.9487789,3.576464562,3.0015,Cs,K; As,Br,0.9235680407334498,0.5
5899,mp-1112625,Cs2KAsCl6,10,Cubic,-1.844898863,325.9806051,3.018432454,3.4599,Cs,K; As,Cl,0.9352057428596273,0.5414364640883977
5900,mp-1113137,Cs2KAsF6,10,Cubic,-2.800384116,208.3853888,3.935062039,4.6474,Cs,K; As,F,0.9826029297007867,0.7368421052631579
5901,mp-1112793,Cs2KAsI6,10,Cubic,-1.19298614,496.1455978,3.819650679,1.8435,Cs,K; As,I,0.9072313418997212,0.44545454545454544
5902,mp-1112788,Cs2KAuBr6,10,Cubic,-1.380862431,397.9193333,4.095017438,0.0,Cs,K; Au,Br,0.8830211511402739,0.5688775510204082
5903,mp-1112626,Cs2KAuCl6,10,Cubic,-1.603382725,340.5647982,3.484244064,0.2103,Cs,K; Au,Cl,0.8920424008814908,0.6160220994475137
5904,mp-1112599,Cs2KAuF6,10,Cubic,-2.349037819,211.5389203,4.834428908,0.788,Cs,K; Au,F,0.9283487802081052,0.8383458646616541
5905,mp-1112789,Cs2KBiBr6,10,Cubic,-1.716122161,441.0307429,3.739957069,3.4246,Cs,K; Bi,Br,0.8579115449467116,0.614795918367347
5906,mp-1111877,Cs2KBiCl6,10,Cubic,-1.988467092,379.676056,3.177867798,4.0357,Cs,K; Bi,Cl,0.8654142695118938,0.6657458563535912
5907,mp-573204,Cs2KBiF6,10,Cubic,-2.932455241,232.9964077,4.474829966,4.9469,Cs,K; Bi,F,0.8953896519166932,0.9060150375939849
5908,mp-1113055,Cs2KBiI6,10,Cubic,-1.31456471,541.5878735,3.910192321,2.6566,Cs,K; Bi,I,0.8472821342852022,0.5477272727272727
5909,mp-1112787,Cs2KCeBr6,10,Cubic,-2.160229751,431.5387904,3.557232982,0.314,Cs,K; Ce,Br,0.8606307574505048,0.6096938775510203
5910,mp-1112872,Cs2KCeCl6,10,Cubic,-2.477003933,386.6346399,2.824910582,4.0361,Cs,K; Ce,Cl,0.8682941838863095,0.660220994475138
5911,mp-1110986,Cs2KCeF6,10,Cubic,-3.47006264,206.0575994,4.504892242,0.4187,Cs,K; Ce,F,0.8989357495480466,0.8984962406015036
5912,mp-1112784,Cs2KCeI6,10,Cubic,-1.696946255,552.8387288,3.623770574,0.2768,Cs,K; Ce,I,0.8497778106748494,0.5431818181818181
5913,mp-540729,Cs2KCoF6,10,Cubic,-2.718215618,184.534445,4.299793795,3.0136,Cs,K; Co,F,0.9901037154236936,0.7236842105263157
5914,mp-1205683,Cs2KCrCl6,10,Cubic,-1.948814965,303.6862011,3.114668186,1.5535,Cs,K; Cr,Cl,0.929376321488285,0.5511049723756906
5915,mp-560956,Cs2KCrF6,10,Cubic,-3.11398714,193.5823105,4.039319204,4.287,Cs,K; Cr,F,0.9752149377481492,0.7499999999999999
5916,mp-6968,Cs2KCuF6,10,Cubic,-2.570865262,189.6317683,4.224607574,0.8991,Cs,K; Cu,F,0.9911846146763394,0.7218045112781954
5917,mp-1112785,Cs2KDyCl6,10,Cubic,-2.401450988,348.8191915,3.237716902,5.1988,Cs,K; Dy,Cl,0.882687423064398,0.6331491712707181
5918,mp-579605,Cs2KEuCl6,10,Cubic,-2.31815743,377.6218066,2.944433645,0.0,Cs,K; Eu,Cl,0.8774925248287742,0.6428176795580111
5919,mp-559454,Cs2KFeF6,10,Cubic,-2.945328806,195.1782468,4.039036142,4.0956,Cs,K; Fe,F,0.9890251710713802,0.7255639097744361
5920,mp-1112623,Cs2KGaBr6,10,Cubic,-1.701227277,381.894499,3.713574548,2.1255,Cs,K; Ga,Br,0.9173277161338994,0.5102040816326531
5921,mp-1113050,Cs2KGaCl6,10,Cubic,-2.010078602,323.2161346,3.017541066,3.3316,Cs,K; Ga,Cl,0.9285494742271745,0.5524861878453039
5922,mp-989531,Cs2KGaF6,10,Cubic,-3.073085906,191.9701917,4.226577819,6.0476,Cs,K; Ga,F,0.974168569789192,0.7518796992481203
5923,mp-1112783,Cs2KGaI6,10,Cubic,-1.263232662,482.758299,3.907691271,0.8284,Cs,K; Ga,I,0.901561146012848,0.45454545454545453
5924,mp-1207104,Cs2KHoCl6,10,Cubic,-2.516008354,361.7618307,3.133037644,5.2294,Cs,K; Ho,Cl,0.884332832597309,0.630110497237569
5925,mp-1113046,Cs2KInBr6,10,Cubic,-1.745349256,407.8961888,3.660430623,2.3584,Cs,K; In,Br,0.8902590294283089,0.5561224489795917
5926,mp-1112759,Cs2KInCl6,10,Cubic,-2.03848278,347.1324306,3.025358266,3.5784,Cs,K; In,Cl,0.899732421578745,0.6022099447513811
5927,mp-989639,Cs2KInF6,10,Cubic,-3.008938931,211.1575094,4.197146321,5.4629,Cs,K; In,F,0.9379391601689329,0.819548872180451
5928,mp-1113045,Cs2KInI6,10,Cubic,-1.318719406,509.3337201,3.850819851,1.2626,Cs,K; In,I,0.8768983791006425,0.49545454545454537
5929,mp-1113044,Cs2KLaCl6,10,Cubic,-2.412412664,392.59678,2.776890206,4.842,Cs,K; La,Cl,0.8651273284411009,0.6662983425414364
5930,mp-1206736,Cs2KLaF6,10,Cubic,-3.55291225,240.1970956,3.856237921,6.2199,Cs,K; La,F,0.8950365802873885,0.906766917293233
5931,mp-1112760,Cs2KLuCl6,10,Cubic,-2.51898201,354.7847065,3.241627138,5.2423,Cs,K; Lu,Cl,0.8903682042580995,0.6190607734806629
5932,mp-560861,Cs2KMnF6,10,Tetragonal,-2.983461569,196.0247841,4.0139106,1.7435,Cs,K; Mn,F,0.9826029297007867,0.7368421052631579
5933,mp-561461,Cs2KMnF6,10,Cubic,-2.938488464,195.8093572,4.018326654,0.0,Cs,K; Mn,F,0.9826029297007867,0.7368421052631579
5934,mp-1112871,Cs2KMoBr6,10,Cubic,-1.619100963,387.6933706,3.770319936,1.6085,Cs,K; Mo,Br,0.906607692740014,0.5280612244897959
5935,mp-1111876,Cs2KMoCl6,10,Cubic,-1.804070341,332.211236,3.066880952,1.666,Cs,K; Mo,Cl,0.9171261942278947,0.5718232044198894
5936,mp-557133,Cs2KMoF6,10,Cubic,-2.985054784,208.6235546,4.097865692,4.1117,Cs,K; Mo,F,0.9597516987775125,0.7781954887218044
5937,mp-1113040,Cs2KMoI6,10,Cubic,-1.190529417,479.2901335,4.026798402,1.4527,Cs,K; Mo,I,0.891807006875151,0.4704545454545454
5938,mp-989580,Cs2KNF6,10,Cubic,-1.830823522,180.6209461,3.979925237,2.9855,Cs,K; N,F,1.0808632226708654,0.5789473684210525
5939,mp-1112758,Cs2KNdBr6,10,Cubic,-2.173311539,446.2685762,3.455173598,4.2395,Cs,K; Nd,Br,0.8643291547847659,0.6028061224489796
5940,mp-1112753,Cs2KNdCl6,10,Cubic,-2.491796695,383.648201,2.864759087,5.1287,Cs,K; Nd,Cl,0.8722126099208958,0.6527624309392265
5941,mp-1113039,Cs2KNdI6,10,Cubic,-1.709800668,549.9484348,3.655273794,3.2412,Cs,K; Nd,I,0.8531703880647978,0.5370454545454545
5942,mp-557958,Cs2KNiF6,10,Cubic,-2.599469483,187.9791686,4.21888169,0.0,Cs,K; Ni,F,0.9783675722451797,0.744360902255639
5944,mp-1113037,Cs2KPdF6,10,Cubic,-2.493880875,202.8946997,4.299342259,0.0,Cs,K; Pd,F,0.9457553198370073,0.8045112781954885
5945,mp-1205635,Cs2KPdF6,10,Tetragonal,-2.507412486,202.9363797,4.298459241,0.387,Cs,K; Pd,F,0.9457553198370073,0.8045112781954885
5946,mp-1112754,Cs2KPrBr6,10,Cubic,-2.168916046,449.7978265,3.415753686,4.2336,Cs,K; Pr,Br,0.86336726224367,0.604591836734694
5947,mp-1112721,Cs2KPrCl6,10,Cubic,-2.484897918,387.937194,2.818814149,4.9664,Cs,K; Pr,Cl,0.8711933297423572,0.6546961325966851
5948,mp-1111021,Cs2KPrF6,10,Cubic,-3.513127369,236.8339845,3.925035711,6.2956,Cs,K; Pr,F,0.9025100467629492,0.8909774436090225
5949,mp-1113035,Cs2KPrI6,10,Cubic,-1.707886228,535.0274377,3.746864444,3.2328,Cs,K; Pr,I,0.8522882325675372,0.5386363636363636
5950,mp-561561,Cs2KRhF6,10,Cubic,-2.639720884,197.3869952,4.389741031,2.1013,Cs,K; Rh,F,0.9648513358592209,0.7687969924812029
5951,mp-1112583,Cs2KRuF6,10,Cubic,-2.626373156,187.6432013,4.601445011,0.0,Cs,K; Ru,F,0.9617850710206852,0.7744360902255639
5952,mp-1112853,Cs2KSbBr6,10,Cubic,-1.662051037,429.3671429,3.504234518,2.8501,Cs,K; Sb,Br,0.8961353266522581,0.5459183673469387
5953,mp-1111873,Cs2KSbCl6,10,Cubic,-1.932168768,369.3716798,2.87441482,3.393,Cs,K; Sb,Cl,0.905980563395264,0.5911602209944751
5954,mp-1111020,Cs2KSbF6,10,Cubic,-2.893585656,224.1639135,4.005044397,4.1778,Cs,K; Sb,F,0.9457553198370073,0.8045112781954885
5955,mp-1112709,Cs2KSbI6,10,Cubic,-1.266265637,528.1699822,3.735312359,2.441,Cs,K; Sb,I,0.8822616719391786,0.4863636363636363
5956,mp-1113047,Cs2KScBr6,10,Cubic,-2.116622574,397.4823046,3.464473659,3.1875,Cs,K; Sc,Br,0.8983589875124375,0.5420918367346939
